,label,image,description,llm_label,llm_idx
8094,glacier,seg_train/seg_train/glacier/14202.jpg," The image shows a large glacier with large chunks of ice broken off and floating in front of it. There is some vegetation at the edge of the glacier, and mountains in the background. The main object in the image is a (C) glacier.",glacier,{'(C)': 218}
8095,glacier,seg_train/seg_train/glacier/9584.jpg," This is a photo of a glacier. The glacier is located in a body of water, with a mountain in the background. The glacier is the main object in the image. (C)",glacier,{'(C)': 154}
8096,glacier,seg_train/seg_train/glacier/8406.jpg, This is a photo of a glacier. The glacier is located in a valley between two mountains. The glacier is surrounded by snow-capped mountains and a body of water. (C),glacier,{'(C)': 161}
8097,glacier,seg_train/seg_train/glacier/7205.jpg," The image shows a glacier. The glacier is surrounded by mountains. The glacier is the main object in the image.
(C)",glacier,{'(C)': 113}
8098,glacier,seg_train/seg_train/glacier/12754.jpg," The image shows the edge of a glacier. There is water in front of the glacier, and the glacier is much taller than the water. The glacier is white and blue, and the water is blue. The glacier is full of cracks and crevices. (C)",glacier,{'(C)': 225}
8099,glacier,seg_train/seg_train/glacier/10476.jpg, (C) The main object in the image is a glacier.,glacier,{'(C)': 1}
8100,glacier,seg_train/seg_train/glacier/2262.jpg, This is a photo of a glacier in Alaska. The glacier is the main object in the image. The glacier is surrounded by mountains and water. The water is a beautiful blue color. The glacier is a massive wall of ice. The mountains are covered in snow. The scene is very beautiful. (C),glacier,{'(C)': 275}
8101,glacier,seg_train/seg_train/glacier/12858.jpg," This is a photo of a glacier. The glacier is located in a valley between two mountains. The glacier is covered in snow and ice. The mountains are covered in snow and ice. The sky is blue and there are some clouds in the sky. The main object in the image is a glacier.
(C)",glacier,{'(C)': 269}
8102,glacier,seg_train/seg_train/glacier/15996.jpg," This is a photo of a glacier. In the background, there are mountains covered with snow. In the foreground, there is a large glacier with a river flowing in front of it. The glacier is covered in black ash from a nearby volcano. (C)",glacier,{'(C)': 229}
8103,glacier,seg_train/seg_train/glacier/19284.jpg, This is a photo of some icebergs floating in a lake. There are some dark gray rocks mixed with the ice. The main object in the image is (C) glacier.,glacier,{'(C)': 137}
8104,glacier,seg_train/seg_train/glacier/17105.jpg, The image shows a scene of a glacier. The glacier is the main object in the image. It is a large mass of ice that is slowly moving down a slope. The glacier is surrounded by mountains and clouds. The scene is very cold and desolate. (C),glacier,{'(C)': 234}
8105,glacier,seg_train/seg_train/glacier/18515.jpg," The image is of a (C) glacier. The glacier is covered in snow and ice, and there are some rocks and debris on the surface. The glacier is surrounded by mountains, and there are some clouds in the sky.",glacier,{'(C)': 19}
8106,glacier,seg_train/seg_train/glacier/5210.jpg," There is an iceberg floating in the sea. The iceberg is the main object in the image.
(C)",glacier,{'(C)': 87}
8107,glacier,seg_train/seg_train/glacier/8837.jpg," This is a photo of a glacier in Alaska. There is a large glacier with mountains in the background. The glacier is very large and has a lot of crevasses. The water is very blue and there are some mountains in the background. The main object in the image is a glacier.
(C)",glacier,{'(C)': 268}
8108,glacier,seg_train/seg_train/glacier/5843.jpg, This is a photo of a landscape with a large snow-capped mountain in the distance with a lake in front of it. The sky is blue and the sun is shining. The main object in the image is a mountain. So the answer is (D).,mountain,{'(D)': 211}
8109,glacier,seg_train/seg_train/glacier/6081.jpg," This is a photo of a glacier in Alaska. There is a large glacier with snow-capped mountains in the background. In the foreground, there is a body of water with a small island. The main object in the image is a glacier.
(C)",glacier,{'(C)': 220}
8110,glacier,seg_train/seg_train/glacier/1639.jpg, This is a photo of a glacier in Alaska. There is a large glacier with mountains in the background. The glacier is surrounded by water. The main object in the image is a glacier. Answer: (C),glacier,{'(C)': 187}
8111,glacier,seg_train/seg_train/glacier/8756.jpg, The image shows a mountain and a lake in a valley. The mountain is covered with snow and ice. The lake is surrounded by rocks and trees. The main object in the image is the mountain. (D),mountain,{'(D)': 184}
8112,glacier,seg_train/seg_train/glacier/9109.jpg," This is a picture of a glacier. The glacier is surrounded by snow-capped mountains. The glacier is covered in snow and ice. There are some clouds in the sky. The main object in the image is a glacier, so the answer is (C).",glacier,{'(C)': 219}
8113,glacier,seg_train/seg_train/glacier/8714.jpg," This is a picture of a mountain. There is a mountain in the middle of the picture. The mountain is covered with snow. There is a lake in front of the mountain. The lake is surrounded by trees. The water in the lake is blue and green. There is a glacier on the mountain. The glacier is white. There are some trees in front of the glacier. The trees are green. There is a blue sky above the mountain. There are some clouds in the sky. The clouds are white.
(D)",mountain,{'(D)': 456}
8114,glacier,seg_train/seg_train/glacier/13402.jpg, The image is a close-up of a snow-covered mountain. The main object in the image is a (D) mountain.,mountain,{'(D)': 87}
8115,glacier,seg_train/seg_train/glacier/16517.jpg, The image is of a glacier. The glacier is very large and has a lot of crevasses. The glacier is also very blue. (C),glacier,{'(C)': 113}
8116,glacier,seg_train/seg_train/glacier/9635.jpg, The image shows a glacier. The glacier is located in a mountainous area. The glacier is covered in snow and ice. The glacier is surrounded by mountains. The mountains are covered in snow and ice. The sky is cloudy. The glacier is the main object in the image. (C),glacier,{'(C)': 261}
8117,glacier,seg_train/seg_train/glacier/10539.jpg, This is a photo of a snow-capped mountain rising above a body of water. There are trees on the lower slopes of the mountain. The sky is clear and blue. The main object in the image is a (D) mountain.,mountain,{'(D)': 187}
8118,glacier,seg_train/seg_train/glacier/8216.jpg," The image shows a mountain glacier. There is a snow-capped mountain in the background, and a large glacier in the foreground. The glacier is covered in crevasses, and there are some rocks and boulders on the surface. The glacier is surrounded by mountains, and there is a valley below. The main object in the image is (C) glacier.",glacier,{'(C)': 319}
8119,glacier,seg_train/seg_train/glacier/5280.jpg, (C) glacier,glacier,{'(C)': 1}
8120,glacier,seg_train/seg_train/glacier/3874.jpg," (E)
The main object in the image is the sea of clouds.",sea,{'(E)': 1}
8121,glacier,seg_train/seg_train/glacier/7494.jpg," The image shows a mountain valley. The main object in the image is a mountain.
(D)",mountain,{'(D)': 80}
8122,glacier,seg_train/seg_train/glacier/7550.jpg, There is a large glacier in the background and a boat in the foreground. (C),glacier,{'(C)': 74}
8123,glacier,seg_train/seg_train/glacier/17527.jpg, The image shows a snow-covered mountain. The sky is blue and there are some clouds. The main object in the image is a (D) mountain.,mountain,{'(D)': 119}
8124,glacier,seg_train/seg_train/glacier/1097.jpg, The image shows a woman standing on a rocky mountain peak. There is a glacier on the mountain. The sun is shining. The main object in the image is (D) mountain.,mountain,{'(D)': 148}
8125,glacier,seg_train/seg_train/glacier/17824.jpg, This is a photo of a glacier in Antarctica. The glacier is the main object in the image. The glacier is surrounded by mountains and sea. The sky is blue and there are some clouds in the sky. (C),glacier,{'(C)': 192}
8126,glacier,seg_train/seg_train/glacier/8281.jpg, The image is of a glacier. The glacier is surrounded by snow and ice. The glacier is blue and white. The glacier is very large and looks like it is moving. (C),glacier,{'(C)': 157}
8127,glacier,seg_train/seg_train/glacier/19478.jpg, This is a photo of a glacier. There is a large glacier in the middle of the photo. It is surrounded by mountains. There is water in front of the glacier. There are some small icebergs in the water. The glacier is the main object in the image. Answer: (C),glacier,{'(C)': 252}
8128,glacier,seg_train/seg_train/glacier/9576.jpg, This is a photo of a mountain and a glacier. There is a person walking on the snow in the foreground. The mountain is in the background and the glacier is on the left side of the photo. (D)(C),mountain,"{'(C)': 190, '(D)': 187}"
8129,glacier,seg_train/seg_train/glacier/11352.jpg," This is a photo of a glacier. In the foreground of the photo, there is a large glacier with a long, winding crevasse running through it. In the background, there is a moraine with large boulders and a mountain covered with snow. The main object in the image is a glacier.
(C)",glacier,{'(C)': 273}
8130,glacier,seg_train/seg_train/glacier/2885.jpg, The image shows a glacier. The glacier is made up of ice and snow. The glacier is located in a mountainous area. The glacier is surrounded by mountains. The glacier is covered in snow and ice. The glacier is a beautiful sight to see. (C),glacier,{'(C)': 235}
8131,glacier,seg_train/seg_train/glacier/12369.jpg," This is a picture of snow-capped mountains. There are 3 mountains in the picture. The mountains are covered with snow. The sky is blue and clear. There are no clouds in the sky. The mountains are the main object in the image.
(D)",mountain,{'(D)': 227}
8132,glacier,seg_train/seg_train/glacier/7956.jpg," The image is of an ice cave. The main object in the image is a glacier.
(C)",glacier,{'(C)': 73}
8133,glacier,seg_train/seg_train/glacier/19044.jpg, The image shows a scene of a valley with a glacier. The glacier is the main object in the image. The valley is surrounded by mountains and the glacier is flowing down from the mountains. The sky is blue and there are some clouds in the sky. The glacier is covered with rocks and debris. (C),glacier,{'(C)': 288}
8134,glacier,seg_train/seg_train/glacier/4217.jpg, The image is a beautiful landscape of a mountain and lake. The main object in the image is a mountain range. The mountains are covered in snow and clouds. The lake is a beautiful blue color and is surrounded by trees. The sky is cloudy and there is a light rain falling. The image is very peaceful and serene. (D),mountain,{'(D)': 311}
8135,glacier,seg_train/seg_train/glacier/19205.jpg, A man is standing on a boat looking at a glacier. (C),glacier,{'(C)': 51}
8136,glacier,seg_train/seg_train/glacier/13956.jpg," The image shows a snow-covered mountain. There are many deep cracks on the surface of the snow. The main object in the image is a glacier.
(C)",glacier,{'(C)': 140}
8137,glacier,seg_train/seg_train/glacier/2807.jpg," The image shows a mountain landscape. There is a snow-capped mountain in the distance, and a valley in the foreground. The valley is filled with trees and a river. The sky is blue and there are some clouds. The main object in the image is the mountain. (D)",mountain,{'(D)': 254}
8138,glacier,seg_train/seg_train/glacier/7500.jpg," This is a photo of a glacier. The glacier is surrounded by snow-capped mountains. The sky is blue and there are some clouds in the sky. The main object in the image is a glacier.
(C)",glacier,{'(C)': 180}
8139,glacier,seg_train/seg_train/glacier/8540.jpg, This is a picture of a snow-capped mountain. The main object in the image is a (D) mountain.,mountain,{'(D)': 80}
8140,glacier,seg_train/seg_train/glacier/1453.jpg, This is a picture of a mountain. There is a glacier on the mountain. The main object in the image is (D) mountain.,mountain,{'(D)': 102}
8141,glacier,seg_train/seg_train/glacier/11097.jpg," The image shows a large mountain range. The mountains are covered in snow and ice. The sky is clear and blue. The main object in the image is a mountain range.
(D)",mountain,{'(D)': 161}
8142,glacier,seg_train/seg_train/glacier/14144.jpg, (C) There is an iceberg floating in the sea.,glacier,{'(C)': 1}
8143,glacier,seg_train/seg_train/glacier/10327.jpg," The image shows a large glacier with a mountain in the background. The glacier is blue and white, and it is covered in cracks. The mountain is gray and snow-capped. The glacier is the main object in the image. (C)",glacier,{'(C)': 211}
8144,glacier,seg_train/seg_train/glacier/6463.jpg," This is a photo of a glacier. A glacier is a large mass of ice that moves slowly over time. Glaciers are found in many parts of the world, including Antarctica, Greenland, and Alaska. The largest glacier in the world is the Lambert Glacier in Antarctica. Glaciers are important because they are a source of fresh water and they help to regulate the Earth's climate. (C)",glacier,{'(C)': 367}
8145,glacier,seg_train/seg_train/glacier/3369.jpg," The image shows a scene of a glacier. The main object in the image is a glacier.
(C)",glacier,{'(C)': 82}
8146,glacier,seg_train/seg_train/glacier/3077.jpg," This is a photo of a glacier in Alaska. The glacier is surrounded by mountains and trees. The water from the glacier is flowing into a lake.
(C)",glacier,{'(C)': 142}
8147,glacier,seg_train/seg_train/glacier/15383.jpg," This is a photo of a glacier in Alaska. The main object in the image is a glacier.
(C)",glacier,{'(C)': 84}
8148,glacier,seg_train/seg_train/glacier/3553.jpg," The image shows a glacier in a valley between snow-capped mountains. The glacier is the main object in the image.
(C)",glacier,{'(C)': 115}
8149,glacier,seg_train/seg_train/glacier/9159.jpg, This is a photo of a glacier. The glacier is located in a valley between two mountains. The glacier is covered in snow and ice. The sky is blue and the sun is shining. (C),glacier,{'(C)': 169}
8150,glacier,seg_train/seg_train/glacier/9958.jpg," The image shows a scene of a glacier. The glacier is the main object in the image. It is a large mass of ice that has formed over time from the accumulation of snow and ice. The glacier is surrounded by mountains, which are covered in snow and ice. The glacier is a beautiful sight to see, and it is a reminder of the power of nature. (C)",glacier,{'(C)': 336}
8151,glacier,seg_train/seg_train/glacier/3045.jpg," The image shows a mountain covered with snow and ice. There is a glacier on the mountain. The glacier is surrounded by mountains. The main object in the image is a glacier, so the answer is (C).",glacier,{'(C)': 191}
8152,glacier,seg_train/seg_train/glacier/7781.jpg," The image shows a snow-capped mountain. There is a large glacier on the mountain. The sky is blue and the sun is shining. The main object in the image is a mountain.
(D)",mountain,{'(D)': 167}
8153,glacier,seg_train/seg_train/glacier/12127.jpg, The image shows a large glacier in a lake surrounded by mountains. There are icebergs floating in the lake. The main object in the image is (C) glacier.,glacier,{'(C)': 141}
8154,glacier,seg_train/seg_train/glacier/16348.jpg, This is a photo of a glacier. The glacier is located in a valley between two mountains. The glacier is surrounded by snow and ice. The glacier is very large and it is moving slowly down the valley. The glacier is a beautiful sight to see. (C),glacier,{'(C)': 240}
8155,glacier,seg_train/seg_train/glacier/17353.jpg," This is a photo of a lake in a valley. The sky is blue and the sun is shining. There are mountains in the background and a forest on the left side of the lake. There is a glacier on the mountain. The main object in the image is the lake.
(C)",glacier,{'(C)': 239}
8156,glacier,seg_train/seg_train/glacier/6307.jpg, This is a picture of snow-capped mountains. The main object in the image is a mountain. So the answer is (D).,mountain,{'(D)': 106}
8157,glacier,seg_train/seg_train/glacier/1519.jpg, This is a picture of a beautiful mountain landscape with a lake in the foreground and snow-capped mountains in the background. There is a pile of rocks on the right side of the image. The main object in the image is (D) mountain.,mountain,{'(D)': 217}
8158,glacier,seg_train/seg_train/glacier/3675.jpg, This is a photo of a glacier in Antarctica. There is a large glacier in the middle of the photo. There is a mountain range in the background. There is a body of water in front of the glacier. There are some clouds in the sky. The main object in the image is a glacier. The answer is (C).,glacier,{'(C)': 284}
8159,glacier,seg_train/seg_train/glacier/12865.jpg, The image shows a group of people skiing on a glacier. The main object in the image is a (C) glacier.,glacier,{'(C)': 90}
8160,glacier,seg_train/seg_train/glacier/13842.jpg, This is a satellite image of a mountainous region. The main feature of the image is a (D) mountain range. There is also a (C) glacier on the mountain.,mountain,"{'(C)': 123, '(D)': 87}"
8161,glacier,seg_train/seg_train/glacier/13803.jpg," The image shows a snow-capped mountain peak. The sky is clear and blue, and the sun is shining on the mountain. The mountain is surrounded by snow-covered trees. The main object in the image is a mountain, so the answer is (D).",mountain,{'(D)': 224}
8162,glacier,seg_train/seg_train/glacier/5994.jpg, The image shows a mountain glacier. The main object in the image is a (C) glacier.,glacier,{'(C)': 71}
8163,glacier,seg_train/seg_train/glacier/5262.jpg," The image shows a scene of a glacier. The glacier is located in a mountainous area, and is surrounded by snow and ice. The glacier is the main object in the image. (C)",glacier,{'(C)': 165}
8164,glacier,seg_train/seg_train/glacier/1292.jpg, (C) The main object in the image is a glacier.,glacier,{'(C)': 1}
8165,glacier,seg_train/seg_train/glacier/19199.jpg," This is a photo of a glacier in Iceland. There is a large glacier with a large amount of snow and ice, with a bright blue sky in the background. There is a black sand beach in front of the glacier. The main object in the image is a glacier.
(C)",glacier,{'(C)': 242}
8166,glacier,seg_train/seg_train/glacier/12245.jpg," The image shows a snow-capped mountain. There are some trees on the mountain. The sky is blue and clear. The main object in the image is a mountain.
(D)",mountain,{'(D)': 150}
8167,glacier,seg_train/seg_train/glacier/40.jpg, This is a black and white photo of a mountain range. The mountains are covered in snow and glaciers. There is a lake in front of the mountains. The water in the lake is calm and still. The sky is cloudy. The main object in the image is the mountain range. (D),mountain,{'(D)': 257}
8168,glacier,seg_train/seg_train/glacier/10064.jpg," The image shows a mountain glacier. The glacier is surrounded by rocky mountains. The sky is blue and there are some clouds. The main object in the image is a glacier, so the answer is (C) glacier.",glacier,{'(C)': 186}
8169,glacier,seg_train/seg_train/glacier/13993.jpg," This is a photo of a beautiful landscape. There is a large glacier in the distance, with snow-capped mountains on either side. The water in front of the glacier is a deep blue color, and there are some small icebergs floating in the water. The sky is blue, and there are some clouds in the distance. The main object in the image is the glacier. (C)",glacier,{'(C)': 346}
8170,glacier,seg_train/seg_train/glacier/16301.jpg, The image shows a glacier. The glacier is located in a mountainous area. The glacier is surrounded by snow and ice. The glacier is covered in crevasses. The glacier is moving slowly down the mountainside. The glacier is a large mass of ice that has formed over time. The glacier is a beautiful sight to see. (C),glacier,{'(C)': 309}
8171,glacier,seg_train/seg_train/glacier/594.jpg, This is a photo of a glacier in Alaska. The glacier is the main object in the image. The glacier is surrounded by mountains and looks very beautiful. The water from the glacier is very clean and blue. (C),glacier,{'(C)': 202}
8172,glacier,seg_train/seg_train/glacier/15231.jpg, This is a photo of a mountain. The main object in the image is a mountain. So the answer is (D) mountain.,mountain,{'(D)': 93}
8173,glacier,seg_train/seg_train/glacier/9140.jpg, The image shows a scene of a glacier. The glacier is the main object in the image. It is a large mass of ice that is slowly moving down a slope. The glacier is surrounded by mountains and snow-capped peaks. The scene is very beautiful and awe-inspiring. (C),glacier,{'(C)': 255}
8174,glacier,seg_train/seg_train/glacier/5416.jpg, This is a picture of a mountain. The main object in the image is a mountain. So the answer is (D).,mountain,{'(D)': 95}
8175,glacier,seg_train/seg_train/glacier/530.jpg," The image shows a snow-capped mountain. The main object in the image is a mountain, so the answer is (D).",mountain,{'(D)': 102}
8176,glacier,seg_train/seg_train/glacier/5495.jpg, The image shows a large glacier in a mountainous area. The glacier is surrounded by rocky peaks and snowfields. There is a large rock moraine at the bottom of the glacier. The glacier is the main object in the image. (C),glacier,{'(C)': 218}
8177,glacier,seg_train/seg_train/glacier/15247.jpg, This is a photo of a glacier. The glacier is located in a valley between two mountains. The glacier is surrounded by snow-capped mountains. The glacier is very large and appears to be very thick. There are some icebergs floating in the water. The water is very blue and appears to be very cold. (C),glacier,{'(C)': 296}
8178,glacier,seg_train/seg_train/glacier/5913.jpg," The image shows a mountain range in the distance, with a calm sea in front of it. The sky is clear and blue. The main object in the image is the mountain range. Answer: (D)",mountain,{'(D)': 170}
8179,glacier,seg_train/seg_train/glacier/4708.jpg," This is a black and white photo of a glacier in Alaska. There is a huge glacier in the foreground, and snow-capped mountains in the background. (C)",glacier,{'(C)': 145}
8180,glacier,seg_train/seg_train/glacier/1153.jpg," The image shows a glacier. There are mountains in the background. The glacier is located in a valley. The glacier is surrounded by ice and snow. The glacier is melting and there are icebergs in the water. The main object in the image is a glacier.
(C)",glacier,{'(C)': 249}
8181,glacier,seg_train/seg_train/glacier/7641.jpg," (C)
The main object in the image is a glacier.",glacier,{'(C)': 1}
8182,glacier,seg_train/seg_train/glacier/8187.jpg, This is a photo of a glacier. There is an enormous glacier. The glacier is located in a cold region. There is a large amount of snow and ice on the glacier. The glacier is surrounded by mountains. The mountains are covered with snow and ice. The glacier is a beautiful sight to see. The glacier is a natural wonder. The glacier is a reminder of the power of nature. (C),glacier,{'(C)': 367}
8183,glacier,seg_train/seg_train/glacier/3796.jpg, There are many people snowboarding down a snowy mountain. There is a rail in the middle of the mountain that a snowboarder is using. There is a crowd of people at the bottom of the mountain watching. (D),mountain,{'(D)': 201}
8184,glacier,seg_train/seg_train/glacier/6275.jpg, This is a picture of a glacier. The glacier is located in a cold region. The glacier is surrounded by mountains. The glacier is covered with snow and ice. The glacier is very large and it is moving slowly. The glacier is a beautiful sight to see. (C),glacier,{'(C)': 248}
8185,glacier,seg_train/seg_train/glacier/6817.jpg," The image shows a snow-capped mountain in the distance with a large glacier in front of it. The main object in the image is a glacier.
(C)",glacier,{'(C)': 136}
8186,glacier,seg_train/seg_train/glacier/9971.jpg, This is a picture of Folgefonna glacier in Norway. The main object in the image is (C) glacier.,glacier,{'(C)': 84}
8187,glacier,seg_train/seg_train/glacier/8716.jpg," This is a picture of a glacier. The glacier is surrounded by snow-capped mountains. The glacier is the main object in the image.
(C)",glacier,{'(C)': 130}
8188,glacier,seg_train/seg_train/glacier/13083.jpg," The image shows a close-up of a glacier. The glacier is made up of large blocks of ice that have broken off from the main glacier. The blocks of ice are covered in snow and ice. The glacier is located in a valley between two mountains. The mountains are covered in snow and ice. The sky is blue and the sun is shining. The main object in the image is a glacier.
(C)",glacier,{'(C)': 363}
8189,glacier,seg_train/seg_train/glacier/13301.jpg," The image shows a large glacier. There is a mountain in the background. The glacier is covered in snow and ice. The mountain is also covered in snow and ice. There are some rocks and dirt on the side of the mountain. There is a small amount of vegetation on the mountain. The glacier is the main object in the image.
(C)",glacier,{'(C)': 318}
8190,glacier,seg_train/seg_train/glacier/852.jpg, This is a photo of a glacier in Alaska. The glacier is the main object in the image. The glacier is surrounded by mountains and water. The water is a beautiful blue color. The glacier is a massive block of ice that is slowly moving down the mountain. The glacier is a beautiful sight to see. (C),glacier,{'(C)': 293}
8191,glacier,seg_train/seg_train/glacier/13678.jpg," The image shows a scene of a glacier. The glacier is the main object in the image. The glacier is surrounded by mountains and the sky is blue with some clouds. The glacier is covered in snow and ice. The image is taken from a high angle, which gives the viewer a good perspective of the glacier. The glacier is a beautiful and awe-inspiring sight. (C)",glacier,{'(C)': 349}
8192,glacier,seg_train/seg_train/glacier/11702.jpg, This is a photo of a glacier. The glacier is located in a valley between two mountains. The glacier is surrounded by snow-capped mountains and a body of water. (C),glacier,{'(C)': 161}
8193,glacier,seg_train/seg_train/glacier/14509.jpg," This is a photo of a glacier. The glacier is surrounded by snow-capped mountains, and there are clouds in the blue sky. The main object in the image is a glacier, so the answer is (C).",glacier,{'(C)': 181}
8194,glacier,seg_train/seg_train/glacier/18222.jpg, This is a snowy mountain. The main object in the image is (D) mountain.,mountain,{'(D)': 59}
8195,glacier,seg_train/seg_train/glacier/5155.jpg," A young man is snowboarding down a snow-covered mountain. There is a rail on the mountain for the snowboarder to slide on. In the background, there is a mountain range. (D)",mountain,{'(D)': 170}
8196,glacier,seg_train/seg_train/glacier/16176.jpg," The image shows a mountain glacier. There is a large amount of snow and ice on the mountain. The glacier is surrounded by mountains. The sky is blue and the sun is shining. The main object in the image is a glacier, so the answer is (C).",glacier,{'(C)': 234}
8197,glacier,seg_train/seg_train/glacier/6689.jpg, This is a rocky mountain. There is a huge rock in the front and a mountain behind it. The mountain is covered with snow. (D),mountain,{'(D)': 122}
8198,glacier,seg_train/seg_train/glacier/9608.jpg," The image shows a large glacier in a mountainous area. There are clouds in the sky and the sun is shining. The main object in the image is a glacier.
(C)",glacier,{'(C)': 151}
8199,glacier,seg_train/seg_train/glacier/1759.jpg," The image shows a mountain landscape with snow-capped peaks, a river running through a valley and a cloudy sky. The main object in the image is a (D) mountain.",mountain,{'(D)': 147}
8200,glacier,seg_train/seg_train/glacier/9067.jpg," The image shows a beautiful landscape with a large glacier in the background. The glacier is surrounded by snow-capped mountains and there is a lake in front of it. There are some trees and vegetation on the shores of the lake. In the foreground of the image, there is a parking lot with several cars parked. (C)",glacier,{'(C)': 310}
8201,glacier,seg_train/seg_train/glacier/11432.jpg," The image shows a large glacier in the foreground with a mountain range in the background. The glacier is a large mass of ice that has formed over time from the accumulation of snow and ice. The glacier is surrounded by water, and the mountains in the background are covered in snow. The main object in the image is the glacier.
(C)",glacier,{'(C)': 330}
8202,glacier,seg_train/seg_train/glacier/128.jpg," The image shows a large glacier in a fjord. There are mountains in the background and icebergs floating in the water. The main object in the image is the glacier.

(C)",glacier,{'(C)': 165}
8203,glacier,seg_train/seg_train/glacier/2072.jpg," This is a photo of a glacier. In the background, there are mountains covered with snow. In the foreground, there is a large glacier with a long deep crevasse running through it. The glacier is surrounded by碎冰. The main object in the image is a glacier, so the answer is (C).",glacier,{'(C)': 271}
8204,glacier,seg_train/seg_train/glacier/7552.jpg," The image shows a large glacier in a valley between snow-capped mountains. The glacier is surrounded by rocky terrain and appears to be melting. In the background, there are snow-capped mountains. The main object in the image is a glacier.
(C)",glacier,{'(C)': 241}
8205,glacier,seg_train/seg_train/glacier/15118.jpg," The image is of a mountain. The main object in the image is a mountain.
(D)",mountain,{'(D)': 73}
8206,glacier,seg_train/seg_train/glacier/10298.jpg," The image shows a close-up of a glacier. The glacier is covered in snow and ice, and there are some large cracks in the ice. The glacier is surrounded by mountains, and there are some trees in the foreground. The main object in the image is a glacier (C).",glacier,{'(C)': 252}
8207,glacier,seg_train/seg_train/glacier/14734.jpg, There is an iceberg in the sea. There are some people on a boat near the iceberg. (C),glacier,{'(C)': 83}
8208,glacier,seg_train/seg_train/glacier/4540.jpg," This is a photo of a glacier. The glacier is surrounded by mountains and trees. The sky is blue and the sun is shining. The main object in the image is a glacier.
(C)",glacier,{'(C)': 164}
8209,glacier,seg_train/seg_train/glacier/11110.jpg, There is a snow-capped mountain in the picture. The main object in the image is (D) mountain.,mountain,{'(D)': 81}
8210,glacier,seg_train/seg_train/glacier/11247.jpg, The image shows a mountain glacier. The main object in the image is a (C) glacier.,glacier,{'(C)': 71}
8211,glacier,seg_train/seg_train/glacier/7535.jpg, The main object in the image is a (D) mountain. There is a man in the image. He is standing in front of a mountain. The mountain is covered in snow. There are trees on the mountain. The sky is blue. The sun is shining. The man is wearing a blue shirt. He has a camera around his neck. He is smiling.,mountain,{'(D)': 35}
8212,glacier,seg_train/seg_train/glacier/2797.jpg, The image shows a large glacier. There is a forest in front of the glacier. The glacier is located in a valley between two mountains. The sky is blue and there are some clouds in the sky. The main object in the image is (C) glacier.,glacier,{'(C)': 221}
8213,glacier,seg_train/seg_train/glacier/14214.jpg," (C) This is a photo of a glacier. In the image, there is a large glacier with a large body of water in front of it. The glacier is covered in snow and ice, and there are some large cracks in it. The water in front of the glacier is a deep blue color, and there are some small icebergs floating in it.",glacier,{'(C)': 1}
8214,glacier,seg_train/seg_train/glacier/12470.jpg," The image shows a mountain range. There are snow-capped mountains, glaciers, and forests. The main object in the image is the mountain range. (D)",mountain,{'(D)': 143}
8215,glacier,seg_train/seg_train/glacier/6609.jpg," (C)
The main object in the image is a glacier.",glacier,{'(C)': 1}
8216,glacier,seg_train/seg_train/glacier/6975.jpg," The image shows a scene of a glacier. The main object in the image is a glacier.
(C)",glacier,{'(C)': 82}
8217,glacier,seg_train/seg_train/glacier/19534.jpg, This is a picture of a mountain covered with snow. The main object in the image is a mountain. So the answer is (D) mountain.,mountain,{'(D)': 113}
8218,glacier,seg_train/seg_train/glacier/1789.jpg, The image shows a person standing on a glacier. The glacier is surrounded by mountains. The person is wearing a blue jacket and black pants. The glacier is covered in snow and ice. The mountains are covered in snow and ice. The sky is blue and there are some clouds in the sky. The main object in the image is (C) glacier.,glacier,{'(C)': 311}
8219,glacier,seg_train/seg_train/glacier/18142.jpg," (C)
The main object in the image is a glacier. Glaciers are massive bodies of ice that move slowly over time. They are formed in areas where snowfall exceeds the melting of snow and ice, and can vary in size from small bodies of ice to many hundreds of kilometers long. The image shows a glacier in Alaska, which is one of the most glaciated regions in the world.",glacier,{'(C)': 1}
8220,glacier,seg_train/seg_train/glacier/17845.jpg, (C) The main object in the image is a glacier.,glacier,{'(C)': 1}
8221,glacier,seg_train/seg_train/glacier/5688.jpg," The image shows a glacier. There is a large amount of ice in the image, and the ice is very blue. The glacier is surrounded by mountains, and there is a large body of water in front of the glacier. (C)",glacier,{'(C)': 199}
8222,glacier,seg_train/seg_train/glacier/10562.jpg," The image shows a large glacier in a valley. The glacier is surrounded by mountains and trees. The water from the glacier is flowing into a lake. The main object in the image is a glacier.
(C)",glacier,{'(C)': 190}
8223,glacier,seg_train/seg_train/glacier/891.jpg," The image shows a snow-covered mountain range. There are several peaks in the foreground, with a larger mountain in the background. The sky is clear and blue. The main object in the image is a glacier. (C)",glacier,{'(C)': 203}
8224,glacier,seg_train/seg_train/glacier/2549.jpg, The image shows a scene of a glacier. The glacier is the main object in the image. The glacier is located in a valley between two mountains. The glacier is covered in snow and ice. The sky is cloudy and there is a mountain in the background. The glacier is a (C) glacier.,glacier,{'(C)': 260}
8225,glacier,seg_train/seg_train/glacier/12482.jpg," The image shows a large glacier in a body of water with a mountain range in the background. The main object in the image is a glacier.
(C)",glacier,{'(C)': 136}
8226,glacier,seg_train/seg_train/glacier/7370.jpg, (C) A large glacier is calving into the ocean.,glacier,{'(C)': 1}
