,label,image,description
5147,buildings,seg_train/seg_train/buildings/6643.jpg, The image shows a cityscape. There are many tall buildings in the image. The main object in the image is '(A) buildings'.
5148,buildings,seg_train/seg_train/buildings/2743.jpg, The image shows two tall buildings that are located in a city. The buildings are surrounded by other tall buildings and the sky is blue with some white clouds. The main object in the image is '(A) buildings'.
5149,buildings,seg_train/seg_train/buildings/1041.jpg," The image is of the facade of a Gothic building, which is (A) building."
5150,buildings,seg_train/seg_train/buildings/17416.jpg," The image shows a tall building with a lot of windows. The building is made of brown bricks and has a grey roof. There are some trees and other buildings in the background. The main object in the image is a building.
(A)"
5151,buildings,seg_train/seg_train/buildings/10672.jpg, The image shows a cityscape. There are many tall buildings in the image. The main object in the image is '(A) buildings'.
5152,buildings,seg_train/seg_train/buildings/14723.jpg," The image shows a skyscraper. The main object in the image is a building.
(A)"
5153,buildings,seg_train/seg_train/buildings/612.jpg," The image shows a city square with a large grassy area in the foreground. There are several buildings around the square, most of which are made of brick. (A)"
5154,buildings,seg_train/seg_train/buildings/4253.jpg, The image shows a scene of a street with buildings. The buildings are tall and have a lot of windows. There is a street sign on the right side of the image. The street is made of cobblestones. There are some trees on the street. The sky is cloudy. The main object in the image is (A) buildings.
5155,buildings,seg_train/seg_train/buildings/1787.jpg, The image shows a rural scene with a small house in the foreground and a large mountain in the background. The house is made of adobe bricks and has a tile roof. The mountain is covered in snow and clouds. There are trees and shrubs growing around the house. The main object in the image is the (D) mountain.
5156,buildings,seg_train/seg_train/buildings/18694.jpg, The image shows a wide street with a row of imposing buildings on one side and a low wall with trees behind it on the other side. There are cars parked on the street and a few people walking. The main objects in the image are the buildings. (A)
5157,buildings,seg_train/seg_train/buildings/8418.jpg, The image shows a residential building. There are several trees in front of the building. There are some cars parked on the street. The main object in the image is a building. The answer is (A) buildings.
5158,buildings,seg_train/seg_train/buildings/13183.jpg," The image is a black-and-white photo of a tall apartment building. The building is divided into several apartments, each with its own balcony. The balconies are decorated with plants and flowers. The building is located in a city, and there are other buildings in the background. The main object in the image is a building. Answer: (A)"
5159,buildings,seg_train/seg_train/buildings/12934.jpg," The image shows a long, straight street with a row of cars parked on either side. There are large buildings with ornate architecture on both sides of the street. The sky is cloudy. (F)"
5160,buildings,seg_train/seg_train/buildings/14035.jpg, The image shows a scene of a city with a few skyscrapers. There are also some trees and plants in the foreground. The main object in the image is (A) buildings.
5161,buildings,seg_train/seg_train/buildings/6710.jpg," (A)
The main object in the image is a building made of reflective glass."
5162,buildings,seg_train/seg_train/buildings/17073.jpg, The image is a black and white photo of a street scene in a European city. The main object in the image is a half-timbered building on the left side of the image. The building has five stories and a steeply pitched roof. There are two windows on each story. The building is located on a narrow street with a cobblestone surface. There are trees on either side of the street. The sky is cloudy. (A)
5163,buildings,seg_train/seg_train/buildings/14454.jpg, The image shows a street scene in a city. There are tall buildings on both sides of the street. The street is lit by streetlights. The sky is dark. The main object in the image is (F) street.
5164,buildings,seg_train/seg_train/buildings/5866.jpg, The image shows a cityscape. There are many tall buildings in the image. The main object in the image is '(A) buildings'.
5165,buildings,seg_train/seg_train/buildings/2985.jpg, The image shows a street scene with a large building in the center. The building is made of stone and has a lot of windows. There are a few cars parked on the street in front of the building. The sky is blue and there are some clouds in the sky. (A)
5166,buildings,seg_train/seg_train/buildings/8481.jpg," The image shows a skyscraper. The main object in the image is a building.
(A)"
5167,buildings,seg_train/seg_train/buildings/10480.jpg, The image shows a scene of a street in a European city. The main objects in the image are buildings. The buildings are old and have a lot of character. The street is made of cobblestones and is lined with trees. There is a tree with yellow/green leaves on the right side of the image. There is a booth on the street in the middle of the image. There is a sign on the left side of the image with some information on it. (A)
5168,buildings,seg_train/seg_train/buildings/14246.jpg, The image shows a night view of a city. There are many skyscrapers in the city. The main object in the image is (A) buildings.
5169,buildings,seg_train/seg_train/buildings/1055.jpg, The image shows the exterior of a two-story building with five windows. The exterior of the building is white with gray shutters on the windows. The building is made of brick and has a tile roof. The main object in the image is a building. So the answer is '(A)'.
5170,buildings,seg_train/seg_train/buildings/18449.jpg," The image shows a scene of Senado Square in Macau, China. The main object in the image is (F) street."
5171,buildings,seg_train/seg_train/buildings/3051.jpg, The image shows the aftermath of a hurricane. The roof of a house has been torn off and the walls are damaged. (A)
5172,buildings,seg_train/seg_train/buildings/3193.jpg, The image shows a mountain village. There are several wooden houses and a church in the village. The houses are built close to each other. The village is surrounded by mountains. There are trees and grass on the mountains. The sky is blue and there are some clouds in the sky. The main object in the image is (A) buildings.
5173,buildings,seg_train/seg_train/buildings/4130.jpg, The image shows a scene of a street with some buildings. The main object in the image is (A) buildings.
5174,buildings,seg_train/seg_train/buildings/11306.jpg, The image is in black and white. The main objects in the image are half-timbered houses. The houses are along a river. There are trees and bushes on the opposite side of the river. The sky is cloudy. (A)
5175,buildings,seg_train/seg_train/buildings/635.jpg, The image shows a cityscape during sunset. The main objects in the image are buildings. (A)
5176,buildings,seg_train/seg_train/buildings/12942.jpg, The image shows a scene of a city street with tall buildings. The main object in the image is (A) buildings.
5177,buildings,seg_train/seg_train/buildings/1429.jpg," The image shows a large, old building with a clock tower in the center. There are people walking around in front of the building. The sky is blue and there are some clouds in the sky. The main object in the image is a building. Answer: (A)"
5178,buildings,seg_train/seg_train/buildings/17032.jpg, (A) The image shows the facade of a Gothic church. The main object in the image is a building.
5179,buildings,seg_train/seg_train/buildings/3567.jpg," The image shows a scene of a city. There are a number of tall buildings in the image, as well as some trees and a blue sky. The main object in the image is (A) buildings."
5180,buildings,seg_train/seg_train/buildings/15291.jpg, (A) This is an image of a skyscraper made of reflective glass and concrete.
5181,buildings,seg_train/seg_train/buildings/5579.jpg, The image shows a night view of a city. There are many buildings on both sides of a river. The buildings are lit up and reflected in the water. The main object in the image is (A) buildings.
5182,buildings,seg_train/seg_train/buildings/17868.jpg, The image shows a small house in the woods. The house is made of brick with a tiled roof. It has two windows and a door. There is a tree in front of the house. The main object in the image is a (A) building.
5183,buildings,seg_train/seg_train/buildings/17075.jpg," The image shows the Sheldonian Theatre, which is a building of the University of Oxford in England. (A)"
5184,buildings,seg_train/seg_train/buildings/5735.jpg, There is a building with a very tall tower in the image. The building is made of red bricks and has a green roof. There are some windows on the building. There is a blue sky with some white clouds behind the building. There is a (A) building in the image.
5185,buildings,seg_train/seg_train/buildings/18672.jpg, (A) This is the image of the front of a building painted white with two balconies and arched windows.
5186,buildings,seg_train/seg_train/buildings/11628.jpg, The image shows a scene of a river flowing under a bridge. The river is surrounded by concrete banks and the bridge is made of concrete and steel. There are power lines and buildings in the background. The main object in the image is (E) sea.
5187,buildings,seg_train/seg_train/buildings/18959.jpg, The image shows a scene of a city with two skyscrapers. The main object in the image is (A) buildings.
5188,buildings,seg_train/seg_train/buildings/12727.jpg," The image shows a cityscape during sunset. There are several buildings in the image, with the tallest one being a skyscraper. The buildings are made of glass and steel, and they reflect the sunlight. The sky is a gradient of orange and yellow, and it is getting darker at the bottom. The main object in the image is (A) buildings."
5189,buildings,seg_train/seg_train/buildings/909.jpg, This is a picture of some old (A) buildings.
5190,buildings,seg_train/seg_train/buildings/4600.jpg, The image shows a tree-lined sidewalk in front of a modern building. (F)
5191,buildings,seg_train/seg_train/buildings/11753.jpg, The image shows a scene of a city with many tall buildings. The main object in the image is '(A) buildings'.
5192,buildings,seg_train/seg_train/buildings/14577.jpg, The image shows several skyscrapers. (A)
5193,buildings,seg_train/seg_train/buildings/4795.jpg," (A)
The image shows a scene of a city with many tall buildings. The main object in the image is (A) buildings."
5194,buildings,seg_train/seg_train/buildings/14014.jpg, The image shows a scene of a street with buildings. The main object in the image is '(A) buildings'.
5195,buildings,seg_train/seg_train/buildings/6608.jpg," The image shows a narrow street with old buildings on both sides. The buildings are mostly three or four stories tall, with wooden shutters and small windows. The street is made of cobblestones and is lined with large planters with colorful flowers. There are a few people walking on the street, and there is a bicycle parked against one of the buildings. The main object in the image is the buildings. (A)"
5197,buildings,seg_train/seg_train/buildings/15845.jpg, (A) There is a large modern building in the image. It has a lot of glass windows and a green roof. There is a yellow sculpture in front of the building. There are some trees and a lawn in front of the building. There is a street in front of the building with cars parked on it.
5198,buildings,seg_train/seg_train/buildings/13082.jpg, The image shows the exterior of a tall apartment building with many windows. (A)
5199,buildings,seg_train/seg_train/buildings/15428.jpg," (A) This is the image of a European-style building with a lot of windows. It is a two-story building with a grey bricked exterior and a grey slate roof. There are nine windows on the first floor and eight windows on the second floor. There is a door in the middle of the building. There are two large trees in front of the building. There is a sign above the door that says ""Altes Museum""."
5200,buildings,seg_train/seg_train/buildings/990.jpg," The image shows the exterior of a classical style building, with ornate columns and sculptures. (A)"
5201,buildings,seg_train/seg_train/buildings/11594.jpg," The image shows a street with two buildings on the left side of the road. The buildings are half-timbered and have black and white patterns on their walls. There is a bay window on the first floor of the building on the left. The building on the right has a sign that says ""Tearooms"". There is a road in front of the buildings and a gray car parked on the side of the road. There are some trees and plants in front of the buildings. The main object in the image is (F) street."
5202,buildings,seg_train/seg_train/buildings/19293.jpg, This is a picture of a building. (A)
5203,buildings,seg_train/seg_train/buildings/8923.jpg, The image shows an old abandoned building. (A)
5204,buildings,seg_train/seg_train/buildings/17574.jpg, The image shows a skyscraper. (A)
5205,buildings,seg_train/seg_train/buildings/11334.jpg, The image shows a cityscape with a single cloud in the center of the image. There are a number of high-rise buildings in the background. The main object in the image is (A) buildings.
5207,buildings,seg_train/seg_train/buildings/17981.jpg, The image shows several buildings on a college campus. The main object in the image is (A) buildings.
5208,buildings,seg_train/seg_train/buildings/19624.jpg, The image shows a scene of a city with two skyscrapers made of glass and steel. There are some trees in the foreground. The main object in the image is '(A) buildings'.
5209,buildings,seg_train/seg_train/buildings/3768.jpg, The image shows a cityscape with a river in the foreground and buildings in the background. The main object in the image is (A) buildings.
5210,buildings,seg_train/seg_train/buildings/11808.jpg, The image shows a street scene. There are several buildings on both sides of the street. The buildings are mostly made of brick and have a variety of architectural styles. There are also a few trees and cars on the street. The main object in the image is the buildings. (A)
5211,buildings,seg_train/seg_train/buildings/139.jpg," The image shows a tall building under construction. There is a crane on top of the building. The building is made of concrete and glass. There are windows on each floor. The sky is blue and there are some clouds in the sky. The main object in the image is a building, so the answer is '(A)'."
5212,buildings,seg_train/seg_train/buildings/16550.jpg, The image shows a spiral staircase with glass windows. The main object in the image is a building. Answer: (A)
5213,buildings,seg_train/seg_train/buildings/14760.jpg, (A)
5214,buildings,seg_train/seg_train/buildings/1325.jpg, The image shows the facade of a two-story commercial building painted in teal color with large windows on each floor. There is a green awning over the second floor and a black awning over the first floor. The building is located on a street with other commercial buildings. (A)
5216,buildings,seg_train/seg_train/buildings/16595.jpg, The image shows the exterior of an old stone building with two doors and a balcony with a wooden railing. The building is made of rough-cut stones and has a weathered look. The main object in the image is a (A) building.
5218,buildings,seg_train/seg_train/buildings/16577.jpg," The image shows a scene of a city with two skyscrapers. The main object in the image is a building.
(A)"
5219,buildings,seg_train/seg_train/buildings/2568.jpg, The image shows the exterior of a modern office building made of brown bricks and glass windows. There are some trees in front of the building. The sky is blue and clear. The main object in the image is a building. Answer: (A)
5220,buildings,seg_train/seg_train/buildings/3481.jpg, The image shows a scene of a street with some buildings on both sides of the road. There are cars parked on the side of the road and some people walking on the street. The main object in the image is (F) street.
5221,buildings,seg_train/seg_train/buildings/17337.jpg, The image shows a hazy cityscape. There are many tall buildings in the city. The main object in the image is (A) buildings.
5222,buildings,seg_train/seg_train/buildings/1763.jpg, The image shows a cityscape. There are many tall buildings in the image. The main object in the image is '(A) buildings'.
5223,buildings,seg_train/seg_train/buildings/1058.jpg," The image shows part of a city. There are two tall buildings in the image, one of which is a skyscraper. The buildings are made of glass and steel. There are also some smaller buildings in the image. The sky is cloudy. The main objects in the image are buildings. Answer: (A)"
5224,buildings,seg_train/seg_train/buildings/18550.jpg," The image shows a skyscraper. There are some other buildings around it. The main object in the image is a building.
(A)"
5227,buildings,seg_train/seg_train/buildings/5958.jpg, (A) This image shows two buildings made of glass and concrete.
5228,buildings,seg_train/seg_train/buildings/19782.jpg," The image shows the front of a three-story residential building with five window openings on each floor. The building is under renovation, with scaffolding and tarpaulin covering the second and third floors. There is a blue dumpster in front of the building. The main object in the image is a building. Answer: (A)"
5230,buildings,seg_train/seg_train/buildings/13284.jpg, The image shows a street scene in a city. The main object in the image is a (D) mountain. There is a large cathedral in the background and a few people walking on the street in the foreground. The sky is hazy and there are some clouds in the sky.
5231,buildings,seg_train/seg_train/buildings/9095.jpg, The image is in black and white. It is a narrow alley between two tall buildings. The buildings are made of brick and have many windows. The alley is empty except for a few parked cars. The main object in the image is (A) buildings.
5232,buildings,seg_train/seg_train/buildings/9921.jpg, The main object in the image is a street. There are many people on the street. They are wearing black clothes. There are also some buildings on the street. The buildings are made of stone. There are some trees on the street. The trees are green. (F)
5233,buildings,seg_train/seg_train/buildings/2713.jpg, The image shows a tall building with five visible shuttered windows. The exterior of the building is painted a mustard color. There is a door on the first floor and a sign on the right side of the door. There is a street to the left and right of the building. There are also other buildings in the background. The main object in the image is a (A) building.
5234,buildings,seg_train/seg_train/buildings/6280.jpg," The image shows a row of old, yellow, two-story buildings with red tile roofs. The buildings have many windows and there is a fence in front of them. The main object in the image is (A) buildings."
5236,buildings,seg_train/seg_train/buildings/5604.jpg," The image shows an amphitheater. The main object in the image is a building.
(A)"
5237,buildings,seg_train/seg_train/buildings/4715.jpg, The image shows a street scene in a Mediterranean climate. The main object in the image is a building. The building is made of stone and has a tile roof. The building has two stories and a balcony. There are trees in the background of the image. The trees are green and lush. The sky is blue and there are some clouds in the sky. (A)
5238,buildings,seg_train/seg_train/buildings/14464.jpg, The image shows a city. There are some buildings and a river in the image. The main object in the image is (A) buildings.
5239,buildings,seg_train/seg_train/buildings/1539.jpg, This is an image of an old building with two floors. The exterior walls are orange and the window frames are black. There is a porch on the second floor with white columns and a white railing. The roof is grey. There is a blue sky with white clouds in the background. The main object in the image is a (A) building.
5240,buildings,seg_train/seg_train/buildings/7108.jpg," The image shows two skyscrapers that are part of the Marina City complex in Chicago, Illinois. The buildings are surrounded by other tall buildings and the sky is clear. The main object in the image is (A) buildings."
5242,buildings,seg_train/seg_train/buildings/9501.jpg," The image shows a scene of a street. The main object in the image is a building.
(A)"
5243,buildings,seg_train/seg_train/buildings/10886.jpg, The image shows a busy street in a city. There are many buildings on both sides of the street. The buildings are mostly tall and made of concrete. There are also some trees and cars on the street. The main object in the image is (A) buildings.
5246,buildings,seg_train/seg_train/buildings/2997.jpg," The image shows a group of buildings. The main objects in the image are buildings.
(A)"
5247,buildings,seg_train/seg_train/buildings/17636.jpg," The image shows a skyscraper. The main object in the image is a building.
(A)"
5252,buildings,seg_train/seg_train/buildings/17537.jpg," The image shows a castle with a tower. The main object in the image is a castle, which is a type of building. So the answer is '(A)'."
5256,buildings,seg_train/seg_train/buildings/18815.jpg," The image shows a castle. The main object in the image is a building.
(A)"
5257,buildings,seg_train/seg_train/buildings/17480.jpg," The image shows the top of a building with brownstone and ornate wooden trim. The main object in the image is a building.
(A)"
5262,buildings,seg_train/seg_train/buildings/17805.jpg, The image shows a city. There are many tall buildings and a large body of water. There is also a bridge in the image. The main object in the image is (A) buildings.
5265,buildings,seg_train/seg_train/buildings/6005.jpg," The image shows a tall building with a unique red brick facade. The building is located in an urban area, and there are other tall buildings in the background. The main object in the image is a building. Answer: (A)"
5268,buildings,seg_train/seg_train/buildings/15223.jpg, The image shows two skyscrapers that are twisting as they rise. The main object in the image is '(A) buildings'.
5269,buildings,seg_train/seg_train/buildings/286.jpg, (A) buildings
5271,buildings,seg_train/seg_train/buildings/17875.jpg," The image shows a modern glass skyscraper with a unique, curved design. There are a few windows that are open. The sky is blue and there are some clouds in the background. The main object in the image is a building.
(A)"
5277,buildings,seg_train/seg_train/buildings/9281.jpg," The image shows a street with buildings. The main objects in the image are buildings.
(A)"
5280,buildings,seg_train/seg_train/buildings/7262.jpg," The image shows a pink building with two balconies. There are some plants on the balconies. The building has two doors and four windows. The main object in the image is a building, so the answer is '(A)'."
5281,buildings,seg_train/seg_train/buildings/191.jpg, (F) This is a picture of a street with cars parked on the side of the road. There are buildings on both sides of the road. The buildings are made of brick and have a lot of windows. There are also some trees and plants on the side of the road.
5282,buildings,seg_train/seg_train/buildings/19440.jpg," The image shows a street with two buildings, one on the left and one on the right. The building on the left is a modern glass and steel structure, while the building on the right is a traditional brick building. There is a street sign in the middle of the image. (A)(F)"
5283,buildings,seg_train/seg_train/buildings/14217.jpg, The image shows a narrow street with tall buildings on both sides. The buildings are made of brick and have a lot of windows. The street is empty except for a few cars parked on the side of the road. The main object in the image is (F) street.
5287,buildings,seg_train/seg_train/buildings/8376.jpg," The image shows a tall skyscraper made of reflective glass with a green tint. There are cars and a bus driving on the road in front of the building. There are also a few trees on either side of the road. In the background, there is a river with a bridge spanning it. The main object in the image is a building.
(A)"
5288,buildings,seg_train/seg_train/buildings/8592.jpg, (A) Copacabana Palace Hotel is the main object in the image.
5291,buildings,seg_train/seg_train/buildings/14318.jpg," This is an image of a building.
(A)"
5293,buildings,seg_train/seg_train/buildings/4290.jpg," The image shows the facade of a modern university building. There is a mountain behind the building. (A), (D)"
5294,buildings,seg_train/seg_train/buildings/13822.jpg," The image shows a few buildings on a rocky coast. The buildings are tall and narrow, and they are built close together. The buildings are painted in bright colors, such as red, yellow, and orange. The main object in the image is (A) buildings."
5295,buildings,seg_train/seg_train/buildings/5444.jpg," The image shows a busy street in a city. There are a number of tall buildings on either side of the street, and a lot of traffic. The main object in the image is (A) buildings."
5296,buildings,seg_train/seg_train/buildings/14649.jpg," The image shows a city. There are many buildings in the image, and the sky is cloudy. The main object in the image is (A) buildings."
5297,buildings,seg_train/seg_train/buildings/3699.jpg," This is an image of a house. The main object in the image is a building.
(A)"
5298,buildings,seg_train/seg_train/buildings/1684.jpg," The image shows a tree-lined street with several buildings. The buildings are mostly four or five stories tall, and they have a variety of architectural styles. The street is made of cobblestones, and there are cars parked on either side of the street. The main object in the image is the buildings. '(A)'"
5299,buildings,seg_train/seg_train/buildings/18542.jpg," The image shows several skyscrapers reaching high into the sky. There are a number of buildings in the background. The main objects in the image are buildings.
(A)"
5300,buildings,seg_train/seg_train/buildings/10126.jpg, The image shows the exterior of a building with bricked walls and several glass windows. (A)
5301,buildings,seg_train/seg_train/buildings/18797.jpg," The image shows a skyscraper. The main object in the image is a building.
(A)"
5302,buildings,seg_train/seg_train/buildings/10306.jpg, The image shows a tall residential building. (A)
5303,buildings,seg_train/seg_train/buildings/10699.jpg," The image shows the underside of a bridge. There are concrete pillars and beams, as well as metal pipes running along the ceiling. The main object in the image is a bridge, which is an example of the category (A) buildings."
5304,buildings,seg_train/seg_train/buildings/15734.jpg," The image shows a city square with a large fountain in the center. There are several palm trees on either side of the fountain, and a number of buildings in the background. The buildings are mostly made of glass and concrete, and they are of varying heights. The sky is blue and clear, and the sun is shining brightly. (A)"
5305,buildings,seg_train/seg_train/buildings/15491.jpg," The image shows a street scene in a city. There are several buildings in the image, including a tall skyscraper. The main object in the image is a building. Answer: (A)"
5306,buildings,seg_train/seg_train/buildings/6080.jpg, The image shows a few residential buildings along a street. There are cars parked on the side of the road. The buildings are made of red bricks and have glass windows. The sky is cloudy. (A)
5307,buildings,seg_train/seg_train/buildings/158.jpg," The image shows an exterior of a brick building. There are many windows on the building. The building is located in an industrial area. There is a road in front of the building. The main object in the image is a building, so the answer is '(A)'."
5308,buildings,seg_train/seg_train/buildings/15815.jpg, The image shows an old two-story house with a porch and columns. The house is surrounded by trees and shrubs. The main object in the image is a (A) building.
5309,buildings,seg_train/seg_train/buildings/13951.jpg," The image shows the upper part of a brick building. The main object in the image is a building.
(A)"
5310,buildings,seg_train/seg_train/buildings/7361.jpg," The image shows a cityscape during the blue hour. There are many skyscrapers in the image, which are illuminated by the setting sun. The sky is dark blue, and the lights of the city are reflected in the water. The main object in the image is (A) buildings."
5311,buildings,seg_train/seg_train/buildings/13253.jpg," The image shows the exterior of an old, ruined building. The building is made of dark gray stone and has two stories. The main entrance is a large, arched doorway. There are two windows on the second story. The building is in a state of disrepair, and the walls are cracked and crumbling. The roof is missing, and the interior of the building is exposed to the elements. The building is located in a field, and there are no other buildings in the immediate vicinity. (A)"
5312,buildings,seg_train/seg_train/buildings/11244.jpg," The image shows the scene of a street with a large brick building on the left side of the image. The building is covered in windows and there is a sign on the side of the building that says ""Sears"". There is a blue awning over the second floor of the building. There is a street sign on the right side of the image that says ""Broadway"". There are cars parked on the street and there are people walking on the street. (A)"
5313,buildings,seg_train/seg_train/buildings/6814.jpg," The image shows several residential buildings. The buildings are in various states of disrepair. Some of the buildings have broken windows, while others have missing tiles. The buildings are also covered in graffiti. The main object in the image is (A) buildings."
5315,buildings,seg_train/seg_train/buildings/3142.jpg, The image shows a scene of a street with buildings. The main object in the image is a building. (F)
5316,buildings,seg_train/seg_train/buildings/7754.jpg, The image shows two skyscrapers made of reflective glass. (A)
5317,buildings,seg_train/seg_train/buildings/19830.jpg, The image shows a narrow street with old buildings on both sides. The street is made of cobblestones and there is a tree in the middle of the street. There are some bikes parked along the street. The buildings are mostly three or four stories high and have a variety of colors. There are some people walking on the street. The main object in the image is (F) street.
5318,buildings,seg_train/seg_train/buildings/12489.jpg," (A)
The main object in the image is a building."
5319,buildings,seg_train/seg_train/buildings/12817.jpg, The image shows a building with a tower on the left side. The building is made of white and red bricks. The windows are green and there are some trees in front of the building. The main object in the image is a building. (A)
5320,buildings,seg_train/seg_train/buildings/6685.jpg, The image shows a scene of two tall buildings with a clear blue sky in the background. The main object in the image is (A) buildings.
5322,buildings,seg_train/seg_train/buildings/6699.jpg, The image shows a close-up of the facade of a tall building with many windows. The building is made of light-colored bricks and has a geometric pattern. There are other tall buildings in the background. The main object in the image is a building. Answer: (A)
5323,buildings,seg_train/seg_train/buildings/14662.jpg, (A) There is a clock tower in the image. It is illuminated with purple light. There are also some skyscrapers in the background.
5324,buildings,seg_train/seg_train/buildings/11992.jpg," The image shows the Palace of Westminster in London, UK. The main object in the image is a building.
(A)"
5325,buildings,seg_train/seg_train/buildings/19923.jpg, The image shows a modern glass building with workers outside. There are also some traffic cones in front of the building. (A)
5326,buildings,seg_train/seg_train/buildings/18752.jpg," The image shows a three-story apartment building with a brick exterior and white trim. There are balconies on the second and third floors, and a stop sign in front of the building. The main object in the image is a building. Answer: (A)"
5327,buildings,seg_train/seg_train/buildings/8622.jpg, The image shows a scene on a street with two buildings on the left and the right side of the road. There is a motorcycle parked on the side of the road on the right side of the image. The buildings are made of brick and have large windows. (F)
5328,buildings,seg_train/seg_train/buildings/2648.jpg, This is a picture of a ruined church. The main object in the image is a building. Answer: (A)
5331,buildings,seg_train/seg_train/buildings/17452.jpg," The image shows a scene of a city street. There are several buildings in the image, and the main object in the image is (A) buildings."
5333,buildings,seg_train/seg_train/buildings/4748.jpg," The image shows an old, rundown building. The building is made of adobe bricks and has a tile roof. There are two palm trees in front of the building. Behind the building, there is a large, open field. (A)"
5336,buildings,seg_train/seg_train/buildings/18564.jpg," The image shows a scene of a street with colorful buildings. The main objects in the image are buildings.
(A)"
5337,buildings,seg_train/seg_train/buildings/14295.jpg, The image shows several brick apartment buildings. The main object in the image is '(A) buildings'.
5339,buildings,seg_train/seg_train/buildings/235.jpg,
5341,buildings,seg_train/seg_train/buildings/2236.jpg," The image shows a classical style brown brick building. There are 6 Corinthian columns in the front of the building, supporting a triangular pediment. There are 5 windows on the second floor and 4 windows on the first floor. The main entrance is at the right side of the first floor. There is a street light in front of the building. There is a road on the left side of the building. There are some cars parked on the road. The sky is cloudy. The main object in the image is a (A) building."
5343,buildings,seg_train/seg_train/buildings/18034.jpg, The image shows a modern cityscape with several high-rise buildings. The buildings are made of glass and steel and have a curved shape. There are also some trees and plants in the image. The main object in the image is the buildings. (A)
5344,buildings,seg_train/seg_train/buildings/7798.jpg, (A)
5345,buildings,seg_train/seg_train/buildings/3955.jpg, The image shows the reflection of a brick building with many windows on a glass window. (A)
5348,buildings,seg_train/seg_train/buildings/1413.jpg," The image shows a skyscraper made of reflective glass. There are also other buildings in the background. The main object in the image is a building.
(A)"
5350,buildings,seg_train/seg_train/buildings/14898.jpg, The image shows a construction site with a tower crane and a drilling machine. The main object in the image is a (A) building.
5351,buildings,seg_train/seg_train/buildings/8292.jpg," The image shows the facade of an old apartment building with many windows. The exterior of the building is decorated with pilasters, moldings, and other architectural details. There are several small French-style balconies with metal balusters on the second and third floors. The building is located on a street with other buildings in the background. (A)"
5353,buildings,seg_train/seg_train/buildings/9540.jpg, The image shows a street with a building in the background. The building is tall and has a lot of windows. There are palm trees on either side of the street. There are people walking on the street. (A)
5354,buildings,seg_train/seg_train/buildings/11117.jpg," The image shows an old abandoned house. The main object in the image is a building.
(A)"
5355,buildings,seg_train/seg_train/buildings/16243.jpg, The image shows a street with tall buildings on both sides. The main object in the image is (F) street.
5358,buildings,seg_train/seg_train/buildings/8623.jpg," The image shows a two-story commercial building with a red awning and green accents. There is a tree in front of the building and a street sign that says ""PARKING."" The main object in the image is a building. Answer: (A)"
5359,buildings,seg_train/seg_train/buildings/16948.jpg, This is an image of the Gun Tower in the United Kingdom. The main object in the image is a (A) building.
5361,buildings,seg_train/seg_train/buildings/8312.jpg, The image shows a night view of a city. There are several skyscrapers in the image. The main object in the image is (A) buildings.
5363,buildings,seg_train/seg_train/buildings/16274.jpg, The image shows a scene of a city with a number of skyscrapers. The main objects in the image are buildings. (A)
5367,buildings,seg_train/seg_train/buildings/904.jpg, The image shows part of a street with some trees on both sides of the road. There are some buildings in the background. (A)
5369,buildings,seg_train/seg_train/buildings/9243.jpg, (F) There is a room with tables and chairs. There is a door leading to the outside.
5370,buildings,seg_train/seg_train/buildings/17977.jpg, The image is a black and white photo of a street scene. There are several buildings on the left side of the street and cars parked on the right side. The buildings are mostly made of brick and have a lot of windows. The street is made of asphalt and has a few cars parked on it. The main object in the image is the buildings. (A)
5389,buildings,seg_train/seg_train/buildings/6119.jpg," The image shows a scene of a city with a river in the foreground and a skyline of buildings in the background. The main object in the image is a skyscraper, which is a type of building. So the answer is '(A)'."
5390,buildings,seg_train/seg_train/buildings/18875.jpg," The image shows a skyscraper. The main object in the image is a building.
(A)"
5394,buildings,seg_train/seg_train/buildings/19364.jpg, The image shows a scene of a city with two skyscrapers. The main object in the image is (A) buildings.
5396,buildings,seg_train/seg_train/buildings/18415.jpg, The image is in black and white. The main objects in the image are buildings. So the answer is '(A)'.
5399,buildings,seg_train/seg_train/buildings/13741.jpg, The image shows a few buildings. The main object in the image is '(A) buildings'.
5415,buildings,seg_train/seg_train/buildings/6509.jpg, The image shows a dark cityscape with high-rise buildings. (A)
5416,buildings,seg_train/seg_train/buildings/14823.jpg, The image is a sepia toned photo of a tall building. The building is made of brick and has a lot of windows. There are shadows from the sun shining on the building. The sky is clear. The main object in the image is a building. Answer: (A)
5420,buildings,seg_train/seg_train/buildings/9117.jpg," The image shows a scene of a city. There are two tall buildings in the foreground, and there are other buildings in the background. The buildings are made of glass and steel, and they are reflecting the sunlight. The sky is blue, and there are some clouds in the distance. The main object in the image is (A) buildings."
5423,buildings,seg_train/seg_train/buildings/15409.jpg, The image shows a few doors in a (F) street. The main objects in the image are (F) buildings.
5425,buildings,seg_train/seg_train/buildings/15344.jpg, The image shows a scene of a city street. There are several buildings on both sides of the street. The buildings are mostly made of glass and concrete. There are cars parked on the street. The street is lined with trees. There are people walking on the street. The main object in the image is (A) buildings.
5426,buildings,seg_train/seg_train/buildings/10056.jpg, The image shows a street scene. There are buildings on both sides of the street. The buildings are mostly made of brick and have a lot of windows. There are cars parked on the street. There are also some trees and bushes on the street. The main object in the image is the buildings. (A)
5428,buildings,seg_train/seg_train/buildings/19526.jpg, (A)
