,label,image,description
7569,glacier,seg_train/seg_train/glacier/8535.jpg,
7570,glacier,seg_train/seg_train/glacier/18453.jpg,
7572,glacier,seg_train/seg_train/glacier/13902.jpg,
7581,glacier,seg_train/seg_train/glacier/15594.jpg,
7582,glacier,seg_train/seg_train/glacier/910.jpg,
7584,glacier,seg_train/seg_train/glacier/7746.jpg,
7589,glacier,seg_train/seg_train/glacier/17393.jpg,
7590,glacier,seg_train/seg_train/glacier/18339.jpg,
7594,glacier,seg_train/seg_train/glacier/7410.jpg,
7598,glacier,seg_train/seg_train/glacier/15564.jpg,
7605,glacier,seg_train/seg_train/glacier/16066.jpg,
7610,glacier,seg_train/seg_train/glacier/8898.jpg,
7616,glacier,seg_train/seg_train/glacier/12152.jpg,
7621,glacier,seg_train/seg_train/glacier/11834.jpg,
7622,glacier,seg_train/seg_train/glacier/6178.jpg,
7628,glacier,seg_train/seg_train/glacier/14013.jpg,
7638,glacier,seg_train/seg_train/glacier/8192.jpg,
7639,glacier,seg_train/seg_train/glacier/5494.jpg,
7640,glacier,seg_train/seg_train/glacier/3318.jpg,
7641,glacier,seg_train/seg_train/glacier/15323.jpg,
7642,glacier,seg_train/seg_train/glacier/14358.jpg,
7643,glacier,seg_train/seg_train/glacier/163.jpg,
7644,glacier,seg_train/seg_train/glacier/6810.jpg,
7645,glacier,seg_train/seg_train/glacier/15196.jpg,
7646,glacier,seg_train/seg_train/glacier/4193.jpg,
7647,glacier,seg_train/seg_train/glacier/5821.jpg,
7648,glacier,seg_train/seg_train/glacier/19154.jpg,
7649,glacier,seg_train/seg_train/glacier/611.jpg,
7650,glacier,seg_train/seg_train/glacier/8283.jpg,
7651,glacier,seg_train/seg_train/glacier/2056.jpg,
7652,glacier,seg_train/seg_train/glacier/1865.jpg,
7653,glacier,seg_train/seg_train/glacier/19486.jpg,
7654,glacier,seg_train/seg_train/glacier/10152.jpg,
7655,glacier,seg_train/seg_train/glacier/3538.jpg,
7656,glacier,seg_train/seg_train/glacier/15780.jpg,
7657,glacier,seg_train/seg_train/glacier/15655.jpg,
7658,glacier,seg_train/seg_train/glacier/4507.jpg,
7659,glacier,seg_train/seg_train/glacier/14851.jpg,
7660,glacier,seg_train/seg_train/glacier/13201.jpg,
7661,glacier,seg_train/seg_train/glacier/19498.jpg,
7662,glacier,seg_train/seg_train/glacier/3295.jpg,
7663,glacier,seg_train/seg_train/glacier/10801.jpg,
7664,glacier,seg_train/seg_train/glacier/10025.jpg,
7665,glacier,seg_train/seg_train/glacier/15164.jpg,
7666,glacier,seg_train/seg_train/glacier/693.jpg,
7667,glacier,seg_train/seg_train/glacier/7598.jpg,
7668,glacier,seg_train/seg_train/glacier/15401.jpg,
7669,glacier,seg_train/seg_train/glacier/6110.jpg,
7670,glacier,seg_train/seg_train/glacier/19603.jpg,
7671,glacier,seg_train/seg_train/glacier/19579.jpg,
7672,glacier,seg_train/seg_train/glacier/7533.jpg,
7673,glacier,seg_train/seg_train/glacier/2940.jpg,
7674,glacier,seg_train/seg_train/glacier/16400.jpg,
7675,glacier,seg_train/seg_train/glacier/5675.jpg,
7676,glacier,seg_train/seg_train/glacier/15440.jpg,
7677,glacier,seg_train/seg_train/glacier/4548.jpg,
7678,glacier,seg_train/seg_train/glacier/16845.jpg,
7679,glacier,seg_train/seg_train/glacier/5273.jpg,
7680,glacier,seg_train/seg_train/glacier/14941.jpg,
7681,glacier,seg_train/seg_train/glacier/855.jpg,
7682,glacier,seg_train/seg_train/glacier/8411.jpg,
7683,glacier,seg_train/seg_train/glacier/8439.jpg,
7684,glacier,seg_train/seg_train/glacier/13709.jpg,
7685,glacier,seg_train/seg_train/glacier/18501.jpg,
7686,glacier,seg_train/seg_train/glacier/6146.jpg,
7687,glacier,seg_train/seg_train/glacier/8954.jpg,
7688,glacier,seg_train/seg_train/glacier/9499.jpg,
7689,glacier,seg_train/seg_train/glacier/13924.jpg,
7690,glacier,seg_train/seg_train/glacier/17325.jpg,
7691,glacier,seg_train/seg_train/glacier/5771.jpg,
7692,glacier,seg_train/seg_train/glacier/14860.jpg,
7693,glacier,seg_train/seg_train/glacier/11469.jpg,
7694,glacier,seg_train/seg_train/glacier/2125.jpg,
7695,glacier,seg_train/seg_train/glacier/3513.jpg,
7696,glacier,seg_train/seg_train/glacier/14030.jpg,
7697,glacier,seg_train/seg_train/glacier/7251.jpg,
7698,glacier,seg_train/seg_train/glacier/1953.jpg,
7699,glacier,seg_train/seg_train/glacier/7358.jpg,
7700,glacier,seg_train/seg_train/glacier/214.jpg,
7701,glacier,seg_train/seg_train/glacier/9888.jpg,
7702,glacier,seg_train/seg_train/glacier/4717.jpg,
7703,glacier,seg_train/seg_train/glacier/13267.jpg,
7704,glacier,seg_train/seg_train/glacier/1873.jpg,
7705,glacier,seg_train/seg_train/glacier/1669.jpg,
7706,glacier,seg_train/seg_train/glacier/15620.jpg,
7707,glacier,seg_train/seg_train/glacier/13701.jpg,
7708,glacier,seg_train/seg_train/glacier/15795.jpg,
7709,glacier,seg_train/seg_train/glacier/12358.jpg,
7710,glacier,seg_train/seg_train/glacier/12186.jpg,
7711,glacier,seg_train/seg_train/glacier/3366.jpg,
7712,glacier,seg_train/seg_train/glacier/18505.jpg,
7713,glacier,seg_train/seg_train/glacier/3951.jpg,
7714,glacier,seg_train/seg_train/glacier/14740.jpg,
7715,glacier,seg_train/seg_train/glacier/18424.jpg,
7716,glacier,seg_train/seg_train/glacier/2763.jpg,
7717,glacier,seg_train/seg_train/glacier/1508.jpg,
7718,glacier,seg_train/seg_train/glacier/14993.jpg,
7719,glacier,seg_train/seg_train/glacier/4370.jpg,
7720,glacier,seg_train/seg_train/glacier/5526.jpg,
7721,glacier,seg_train/seg_train/glacier/1177.jpg,
7722,glacier,seg_train/seg_train/glacier/791.jpg,
7723,glacier,seg_train/seg_train/glacier/4883.jpg,
7724,glacier,seg_train/seg_train/glacier/3299.jpg,
7725,glacier,seg_train/seg_train/glacier/19740.jpg,
7726,glacier,seg_train/seg_train/glacier/2487.jpg,
7727,glacier,seg_train/seg_train/glacier/68.jpg,
7728,glacier,seg_train/seg_train/glacier/17670.jpg,
7729,glacier,seg_train/seg_train/glacier/12807.jpg,
7730,glacier,seg_train/seg_train/glacier/14167.jpg,
7731,glacier,seg_train/seg_train/glacier/861.jpg,
7732,glacier,seg_train/seg_train/glacier/12304.jpg,
7733,glacier,seg_train/seg_train/glacier/1400.jpg,
7734,glacier,seg_train/seg_train/glacier/18828.jpg,
7735,glacier,seg_train/seg_train/glacier/229.jpg,
7736,glacier,seg_train/seg_train/glacier/5237.jpg,
7737,glacier,seg_train/seg_train/glacier/6694.jpg,
7738,glacier,seg_train/seg_train/glacier/17736.jpg,
7739,glacier,seg_train/seg_train/glacier/16956.jpg,
7740,glacier,seg_train/seg_train/glacier/16321.jpg,
7741,glacier,seg_train/seg_train/glacier/1358.jpg,
7742,glacier,seg_train/seg_train/glacier/2565.jpg,
7743,glacier,seg_train/seg_train/glacier/8237.jpg,
7744,glacier,seg_train/seg_train/glacier/4478.jpg,
7746,glacier,seg_train/seg_train/glacier/11182.jpg,
7747,glacier,seg_train/seg_train/glacier/14091.jpg,
7748,glacier,seg_train/seg_train/glacier/8408.jpg,
7750,glacier,seg_train/seg_train/glacier/1265.jpg,
7751,glacier,seg_train/seg_train/glacier/15501.jpg,
7752,glacier,seg_train/seg_train/glacier/12605.jpg,
7754,glacier,seg_train/seg_train/glacier/18680.jpg,
7757,glacier,seg_train/seg_train/glacier/10711.jpg,
7758,glacier,seg_train/seg_train/glacier/1603.jpg,
7760,glacier,seg_train/seg_train/glacier/16259.jpg,
7761,glacier,seg_train/seg_train/glacier/5344.jpg,
7762,glacier,seg_train/seg_train/glacier/5922.jpg,
7763,glacier,seg_train/seg_train/glacier/5715.jpg,
7764,glacier,seg_train/seg_train/glacier/1740.jpg,
7765,glacier,seg_train/seg_train/glacier/6321.jpg,
7767,glacier,seg_train/seg_train/glacier/14122.jpg,
7768,glacier,seg_train/seg_train/glacier/18603.jpg,
7770,glacier,seg_train/seg_train/glacier/13766.jpg,
7771,glacier,seg_train/seg_train/glacier/16285.jpg,
7772,glacier,seg_train/seg_train/glacier/7769.jpg,
7774,glacier,seg_train/seg_train/glacier/1397.jpg,
7776,glacier,seg_train/seg_train/glacier/3456.jpg,
7778,glacier,seg_train/seg_train/glacier/1921.jpg,
7781,glacier,seg_train/seg_train/glacier/1210.jpg,
7782,glacier,seg_train/seg_train/glacier/18110.jpg, This is an image of a glacier. The main object in the image is a glacier. So the answer is '(C)'.
7785,glacier,seg_train/seg_train/glacier/12120.jpg,
7786,glacier,seg_train/seg_train/glacier/17001.jpg,
7787,glacier,seg_train/seg_train/glacier/16876.jpg,
7788,glacier,seg_train/seg_train/glacier/10966.jpg,
7790,glacier,seg_train/seg_train/glacier/6619.jpg,
7792,glacier,seg_train/seg_train/glacier/18014.jpg,
7795,glacier,seg_train/seg_train/glacier/19252.jpg,
7796,glacier,seg_train/seg_train/glacier/16307.jpg,
7797,glacier,seg_train/seg_train/glacier/16938.jpg,
7800,glacier,seg_train/seg_train/glacier/9998.jpg,
7801,glacier,seg_train/seg_train/glacier/3868.jpg,
7802,glacier,seg_train/seg_train/glacier/9833.jpg,
7803,glacier,seg_train/seg_train/glacier/8269.jpg, This is a photo of a glacier in a national park. The glacier is the main object in the image. (C)
7805,glacier,seg_train/seg_train/glacier/10704.jpg,
7806,glacier,seg_train/seg_train/glacier/13722.jpg," The image shows a large glacier breaking off into the water below. There is a mountain range in the background. The main object in the image is a glacier, so the answer is '(C)'."
7807,glacier,seg_train/seg_train/glacier/18829.jpg,
7808,glacier,seg_train/seg_train/glacier/19058.jpg,
7809,glacier,seg_train/seg_train/glacier/1466.jpg, This is a photo of a glacier. There is a large glacier in the middle of the photo. The glacier is surrounded by mountains. The glacier is white and blue. The mountains are gray and brown. The sky is blue and there are some clouds in the sky. (C)
7810,glacier,seg_train/seg_train/glacier/12583.jpg,
7811,glacier,seg_train/seg_train/glacier/16847.jpg," This is a picture of a glacier. There are some people walking on the glacier. The glacier is located in a cold region. The glacier is the main object in the image.
(C)"
7812,glacier,seg_train/seg_train/glacier/7861.jpg," This is a photo of a glacier in Alaska. There is a huge glacier, and an ice fall is happening. In the background, there are mountains. The main object in the image is (C) glacier."
7819,glacier,seg_train/seg_train/glacier/2323.jpg,
7822,glacier,seg_train/seg_train/glacier/15778.jpg," This is a photo of a glacier. The glacier is located in a valley between two mountains. The glacier is surrounded by snow and ice. The main object in the image is a glacier, so the answer is (C)'."
7829,glacier,seg_train/seg_train/glacier/11350.jpg,
7830,glacier,seg_train/seg_train/glacier/9439.jpg,
7832,glacier,seg_train/seg_train/glacier/4231.jpg,
7839,glacier,seg_train/seg_train/glacier/6279.jpg,
7841,glacier,seg_train/seg_train/glacier/10353.jpg," The image shows a close-up of a rock formation. The rock is a light brown color and has a wavy pattern. The main object in the image is a rock formation. 
(C)"
7842,glacier,seg_train/seg_train/glacier/16027.jpg," This is a photo of a glacier lagoon in Iceland. There are large chunks of ice floating in the water. In the background, there is a dark sky with clouds. On the foreground, there are many people standing on the shore of the lagoon. The main object in the image is a glacier. Answer: (C)"
7845,glacier,seg_train/seg_train/glacier/11875.jpg,
7847,glacier,seg_train/seg_train/glacier/16505.jpg," This is a photo of a glacier. The glacier is located in a fjord, and there are mountains in the background. The main object in the image is a glacier.
(C)"
7848,glacier,seg_train/seg_train/glacier/17783.jpg,
7849,glacier,seg_train/seg_train/glacier/18941.jpg, This is a photo of a mountain and a glacier. There is a lake in front of the mountain. The mountain is covered with snow. The glacier is also covered with snow. The sky is cloudy. The main object in the image is (D) mountain.
7850,glacier,seg_train/seg_train/glacier/3004.jpg,
7851,glacier,seg_train/seg_train/glacier/10389.jpg," This is a photo of a glacier. There is a large glacier in the foreground, with a mountain in the background. The glacier is covered in snow and ice, and the mountain is covered in snow. There is a dark gray rock wall next to the glacier. The sky is cloudy and there is a rainbow over the glacier. (C)"
7853,glacier,seg_train/seg_train/glacier/13089.jpg," The image shows a close-up of a glacier. The glacier is covered in snow and ice, and there are some rocks and debris on the surface. The glacier is located in a mountainous area, and there are some mountains in the background. The main object in the image is a glacier, so the answer is '(C)'."
7854,glacier,seg_train/seg_train/glacier/9726.jpg,
7855,glacier,seg_train/seg_train/glacier/15222.jpg,
7856,glacier,seg_train/seg_train/glacier/1734.jpg," The image shows a mountain. The main object in the image is a mountain.
(D)"
7857,glacier,seg_train/seg_train/glacier/13635.jpg," This is a photo of a valley with a river running through it. There are mountains on either side of the valley. The mountains are covered in snow and ice. The river is a glacial river, and it is carrying meltwater from the glaciers.  There are some rocks and boulders in the middle of the river. The sky is blue and there are some clouds in the sky. The main object in the image is (D) mountain."
7858,glacier,seg_train/seg_train/glacier/18436.jpg,
7859,glacier,seg_train/seg_train/glacier/13575.jpg,
7863,glacier,seg_train/seg_train/glacier/10446.jpg,
7864,glacier,seg_train/seg_train/glacier/5410.jpg,
7865,glacier,seg_train/seg_train/glacier/14325.jpg," The image shows a helicopter on a glacier. There is a mountain in the background. There is a person and a dog near the helicopter.
(C)"
7866,glacier,seg_train/seg_train/glacier/4249.jpg,
7868,glacier,seg_train/seg_train/glacier/11426.jpg," This is a photo of a glacier. The glacier is surrounded by snow-capped mountains. The glacier is the main object in the image.
(C)"
7869,glacier,seg_train/seg_train/glacier/12742.jpg," The image shows a scene of a mountain glacier. The main object in the image is a glacier.
(C)"
7871,glacier,seg_train/seg_train/glacier/18074.jpg," The image shows a large glacier with a person standing on it for scale. The glacier is surrounded by mountains and trees. The main object in the image is the glacier.
(C)"
7872,glacier,seg_train/seg_train/glacier/10624.jpg," The image shows a snow-capped mountain peak. There are also some clouds in the sky. The main object in the image is a mountain.
(D)"
7873,glacier,seg_train/seg_train/glacier/9674.jpg, The image shows a large snow field with a mountain peak in the foreground. There are also some clouds in the sky. The main object in the image is a mountain. Answer: (D)
7876,glacier,seg_train/seg_train/glacier/2905.jpg, This is a photo of a glacier in Alaska. There is a large glacier with snow-capped mountains in the background. The glacier is surrounded by water. (C)
7877,glacier,seg_train/seg_train/glacier/10722.jpg," The image shows a snow-capped mountain range. The mountains are covered in snow and ice. The sky is blue and there are some clouds. The main object in the image is a mountain range.
(D)"
7878,glacier,seg_train/seg_train/glacier/6933.jpg, This is a picture of a glacier. The main object in the image is a (C) glacier.
7879,glacier,seg_train/seg_train/glacier/18361.jpg," The image shows a beautiful landscape with a large glacier in the background and a lake in the foreground. The water in the lake is a stunning blue color, and the glacier is a brilliant white. The glacier is surrounded by snow-capped mountains, and the sky is a clear blue. There are some rocks and stones on the shore of the lake. The main object in the image is the glacier. (C)"
7880,glacier,seg_train/seg_train/glacier/11966.jpg,
7882,glacier,seg_train/seg_train/glacier/13608.jpg,
7883,glacier,seg_train/seg_train/glacier/12502.jpg," The image shows a snow-capped mountain. There is a ski lift on the mountain. The sky is blue and the sun is shining. The main object in the image is a mountain.
(D)"
7884,glacier,seg_train/seg_train/glacier/11616.jpg," This is a photo of a glacier in Alaska. There is a large glacier in the foreground, with mountains in the background. The glacier is calving, or breaking off into smaller pieces, into the water below. (C)"
7886,glacier,seg_train/seg_train/glacier/14517.jpg, The image shows a snow-covered mountain. There is a glacier on the mountain. The glacier is covered with snow and ice. There are some rocks on the glacier. The mountain is in the background. The sky is blue and there are some clouds in the sky. (C)
7887,glacier,seg_train/seg_train/glacier/417.jpg," This is a photo of a glacier lagoon in Iceland. In the foreground, there are large chunks of ice floating in the water. In the background, there is a snow-capped mountain. The main object in the image is (C) glacier."
7889,glacier,seg_train/seg_train/glacier/10077.jpg, There is a snowboarder in the image. He is wearing red pants and a gray jacket. He is snowboarding on a snowy mountain. There are some rocks and trees in the background. The main object in the image is (D) mountain.
7890,glacier,seg_train/seg_train/glacier/10011.jpg, This is a photo of a lake in the mountains. The water is a beautiful blue-green color and the mountains are covered in snow. There are some trees on the shore of the lake and a few clouds in the sky. The main object in the image is (E) sea.
7893,glacier,seg_train/seg_train/glacier/10467.jpg," The image shows a mountain stream in a forest. The main object in the image is a waterfall. The waterfall is surrounded by several large rocks and trees. The water in the waterfall is very clear and blue. The waterfall is located in a remote area, and there are no people in the image. The image is very peaceful and serene. (B)"
7895,glacier,seg_train/seg_train/glacier/7645.jpg,
7898,glacier,seg_train/seg_train/glacier/13097.jpg, (C) There are icebergs floating on a lake with snow-capped mountains in the background.
7900,glacier,seg_train/seg_train/glacier/13421.jpg, The image shows a mountain and a lake. The mountain is partially covered with snow. The sky is cloudy. The main object in the image is the mountain. Answer: (D)
7901,glacier,seg_train/seg_train/glacier/14964.jpg,
7902,glacier,seg_train/seg_train/glacier/16467.jpg," The image shows a close-up of a yellow flower with six petals. The flower is in focus, while the background is blurred. The main object in the image is a flower.
(F)"
7903,glacier,seg_train/seg_train/glacier/3175.jpg," This is a photo of a glacier. The glacier is located in a valley between two mountains. The glacier is covered in snow and ice. There are some rocks and debris on the surface of the glacier. The sky is cloudy. The main object in the image is a glacier, so the answer is (C)."
7904,glacier,seg_train/seg_train/glacier/4187.jpg,
7905,glacier,seg_train/seg_train/glacier/8038.jpg,
7906,glacier,seg_train/seg_train/glacier/10422.jpg,
7907,glacier,seg_train/seg_train/glacier/17654.jpg," This is a photo of a glacier. The glacier is the main object in the image.
(C)"
7908,glacier,seg_train/seg_train/glacier/19594.jpg, (C) glacier
7909,glacier,seg_train/seg_train/glacier/12187.jpg,
7910,glacier,seg_train/seg_train/glacier/16268.jpg,
7911,glacier,seg_train/seg_train/glacier/15008.jpg,
7912,glacier,seg_train/seg_train/glacier/13808.jpg,
7913,glacier,seg_train/seg_train/glacier/16302.jpg,
7914,glacier,seg_train/seg_train/glacier/18658.jpg,
7915,glacier,seg_train/seg_train/glacier/15660.jpg,
7916,glacier,seg_train/seg_train/glacier/4467.jpg,
7917,glacier,seg_train/seg_train/glacier/7953.jpg, The image shows a scene of a glacier flowing down a valley between two mountains. The glacier is the main object in the image. (C)
7918,glacier,seg_train/seg_train/glacier/13403.jpg,
7919,glacier,seg_train/seg_train/glacier/4893.jpg,
7920,glacier,seg_train/seg_train/glacier/3428.jpg,
7921,glacier,seg_train/seg_train/glacier/18015.jpg,
7922,glacier,seg_train/seg_train/glacier/8194.jpg,
7923,glacier,seg_train/seg_train/glacier/1861.jpg,
7924,glacier,seg_train/seg_train/glacier/1796.jpg,
7925,glacier,seg_train/seg_train/glacier/3885.jpg,
7926,glacier,seg_train/seg_train/glacier/19272.jpg,
7927,glacier,seg_train/seg_train/glacier/17362.jpg,
7928,glacier,seg_train/seg_train/glacier/2239.jpg,
7929,glacier,seg_train/seg_train/glacier/3708.jpg,
7930,glacier,seg_train/seg_train/glacier/14301.jpg,
7931,glacier,seg_train/seg_train/glacier/1516.jpg,
7932,glacier,seg_train/seg_train/glacier/6374.jpg,
7933,glacier,seg_train/seg_train/glacier/6544.jpg,
7934,glacier,seg_train/seg_train/glacier/12908.jpg,
7935,glacier,seg_train/seg_train/glacier/14257.jpg,
7936,glacier,seg_train/seg_train/glacier/8115.jpg,
7937,glacier,seg_train/seg_train/glacier/7502.jpg,
7938,glacier,seg_train/seg_train/glacier/11336.jpg,
7939,glacier,seg_train/seg_train/glacier/10971.jpg,
7940,glacier,seg_train/seg_train/glacier/6895.jpg,
7941,glacier,seg_train/seg_train/glacier/8612.jpg,
7942,glacier,seg_train/seg_train/glacier/19274.jpg,
7943,glacier,seg_train/seg_train/glacier/7774.jpg,
7944,glacier,seg_train/seg_train/glacier/3827.jpg,
7945,glacier,seg_train/seg_train/glacier/18853.jpg,
7946,glacier,seg_train/seg_train/glacier/10432.jpg,
7947,glacier,seg_train/seg_train/glacier/18155.jpg,
7948,glacier,seg_train/seg_train/glacier/13527.jpg,
7949,glacier,seg_train/seg_train/glacier/10881.jpg,
7950,glacier,seg_train/seg_train/glacier/16707.jpg,
7951,glacier,seg_train/seg_train/glacier/12746.jpg, This is a photo of a glacier. There is a large glacier in the middle of the photo. The glacier is surrounded by mountains. There is a body of water in front of the glacier. (C)
7952,glacier,seg_train/seg_train/glacier/446.jpg,
7953,glacier,seg_train/seg_train/glacier/6507.jpg,
7954,glacier,seg_train/seg_train/glacier/7333.jpg," The image shows snow-capped mountains in the distance with a frozen lake or river in front. There are some buildings on the left side of the image.
(A)"
7955,glacier,seg_train/seg_train/glacier/17152.jpg,
7956,glacier,seg_train/seg_train/glacier/7558.jpg," The image shows a close-up of a glacier. The glacier is covered in snow and ice, and there are some rocks and debris on the surface. The glacier is located in a mountainous area, and there are some trees and other vegetation in the background. The main object in the image is a glacier, so the answer is '(C)'."
7957,glacier,seg_train/seg_train/glacier/6703.jpg," This is a landscape image. There are snow-capped mountains in the distance, and a valley in the foreground. The valley is filled with trees and a river. The sky is blue and there are some clouds. The main object in the image is the mountain. (D)"
7958,glacier,seg_train/seg_train/glacier/5666.jpg,
7959,glacier,seg_train/seg_train/glacier/4907.jpg, The image shows snow-capped mountains. The main object in the image is (D) mountain.
7960,glacier,seg_train/seg_train/glacier/13186.jpg, This is a picture of a glacier. The glacier is surrounded by snow-capped mountains. The sky is blue and the sun is shining. The main object in the image is (C) glacier.
7961,glacier,seg_train/seg_train/glacier/5051.jpg,
7962,glacier,seg_train/seg_train/glacier/12845.jpg," The image shows a vast expanse of white sand dunes, with a person and two dogs in the foreground. There are mountains in the distance. The main object in the image is (C) glacier."
7963,glacier,seg_train/seg_train/glacier/5590.jpg,
7964,glacier,seg_train/seg_train/glacier/8039.jpg,
7965,glacier,seg_train/seg_train/glacier/311.jpg," This image shows a mountain lake surrounded by snow-capped mountains. The water is a deep blue color and the sky is cloudy. There are some rocks and boulders on the shore of the lake. The main object in the image is the lake, which is surrounded by mountains. The lake is (E) sea."
7966,glacier,seg_train/seg_train/glacier/1085.jpg," This is a photo of a glacier. The glacier is the main object in the image.
(C)"
7967,glacier,seg_train/seg_train/glacier/20002.jpg," This is a photo of a glacier in Alaska. There is a large glacier in the middle of the photo, with mountains in the background. The water in front of the glacier is very calm, and there are some pieces of ice floating in the water. The main object in the image is (C) glacier."
7968,glacier,seg_train/seg_train/glacier/16493.jpg, This is a photo of a glacier in Antarctica. There is a large glacier in the middle of the photo. There are also some mountains in the background. The glacier is surrounded by water. (C)
7969,glacier,seg_train/seg_train/glacier/11736.jpg, The image shows a scene of a glacier. The glacier is the main object in the image. It is a large mass of ice that is slowly moving down a valley. The glacier is surrounded by mountains and forests. The scene is very beautiful and awe-inspiring. (C)
7970,glacier,seg_train/seg_train/glacier/969.jpg, The image shows a mountain valley with a river running through it. The valley is surrounded by steep mountains and the river is surrounded by trees. The main object in the image is the mountain. (D)
7971,glacier,seg_train/seg_train/glacier/2282.jpg, The image shows a beautiful mountain landscape with a frozen lake in the foreground. The mountains are covered in snow and the sky is blue and clear. There are some people on the ice of the lake. The main object in the image is the mountain. (D)
7972,glacier,seg_train/seg_train/glacier/685.jpg, The image shows a snow-covered mountain landscape. There are several mountain peaks in the background. The main object in the image is a glacier. (C)
7973,glacier,seg_train/seg_train/glacier/12401.jpg," The image shows a large glacier with a mountain in the background. The glacier is covered in snow and ice, and the mountain is covered in snow and ice. The sky is blue and there are some clouds in the sky. The main object in the image is a glacier.
(C)"
7974,glacier,seg_train/seg_train/glacier/4858.jpg,
7975,glacier,seg_train/seg_train/glacier/18064.jpg," This is a photo of a mountain range. The mountains are covered in snow and ice. There is a body of water in front of the mountains. The main object in the image is a mountain range.
(D)"
7976,glacier,seg_train/seg_train/glacier/1089.jpg," This is a photo of a glacier lagoon in Iceland. In the foreground, there are large chunks of ice floating in the water. Behind the lagoon, there is a snow-capped mountain. The main object in the image is a glacier (C)."
7977,glacier,seg_train/seg_train/glacier/11536.jpg, The image shows a mountain landscape with a glacier. The glacier is the main object in the image. (C)
7978,glacier,seg_train/seg_train/glacier/12593.jpg," (C)
The main object in the image is a glacier."
7979,glacier,seg_train/seg_train/glacier/6668.jpg," This is a photo of a glacier. There is a large glacier in the foreground, with a mountain range in the background. The glacier is covered in snow and ice, and there are some large cracks in it. The water in front of the glacier is a bright blue color. The sky is cloudy, and there are some clouds hanging low over the glacier. (C)"
7980,glacier,seg_train/seg_train/glacier/16739.jpg, The image shows a large glacier in a lake with snow-capped mountains in the background. (C)
7981,glacier,seg_train/seg_train/glacier/8462.jpg," This is a photo of a glacier. The glacier is surrounded by mountains and snow. The glacier is the main object in the image.
(C)"
7982,glacier,seg_train/seg_train/glacier/5849.jpg,
7983,glacier,seg_train/seg_train/glacier/1117.jpg,
7984,glacier,seg_train/seg_train/glacier/9478.jpg,
7985,glacier,seg_train/seg_train/glacier/17523.jpg,
7986,glacier,seg_train/seg_train/glacier/2159.jpg,
7987,glacier,seg_train/seg_train/glacier/10488.jpg,
7988,glacier,seg_train/seg_train/glacier/1010.jpg,
7989,glacier,seg_train/seg_train/glacier/1205.jpg,
7990,glacier,seg_train/seg_train/glacier/2958.jpg,
7991,glacier,seg_train/seg_train/glacier/4044.jpg,
7992,glacier,seg_train/seg_train/glacier/13700.jpg,
7993,glacier,seg_train/seg_train/glacier/13385.jpg,
7994,glacier,seg_train/seg_train/glacier/3864.jpg,
7995,glacier,seg_train/seg_train/glacier/1298.jpg,
7996,glacier,seg_train/seg_train/glacier/12101.jpg,
7997,glacier,seg_train/seg_train/glacier/190.jpg,
7998,glacier,seg_train/seg_train/glacier/5776.jpg,
7999,glacier,seg_train/seg_train/glacier/20030.jpg,
8000,glacier,seg_train/seg_train/glacier/7290.jpg,
8001,glacier,seg_train/seg_train/glacier/3375.jpg,
8002,glacier,seg_train/seg_train/glacier/1341.jpg,
8003,glacier,seg_train/seg_train/glacier/10170.jpg,
8004,glacier,seg_train/seg_train/glacier/4451.jpg,
8005,glacier,seg_train/seg_train/glacier/8698.jpg,
8006,glacier,seg_train/seg_train/glacier/4460.jpg,
8007,glacier,seg_train/seg_train/glacier/18584.jpg,
8008,glacier,seg_train/seg_train/glacier/15175.jpg,
8009,glacier,seg_train/seg_train/glacier/6775.jpg,
8010,glacier,seg_train/seg_train/glacier/17638.jpg,
8011,glacier,seg_train/seg_train/glacier/7384.jpg,
8012,glacier,seg_train/seg_train/glacier/8826.jpg,
8014,glacier,seg_train/seg_train/glacier/11833.jpg,
8016,glacier,seg_train/seg_train/glacier/10248.jpg,
8017,glacier,seg_train/seg_train/glacier/5226.jpg,
8018,glacier,seg_train/seg_train/glacier/3071.jpg,
8019,glacier,seg_train/seg_train/glacier/12794.jpg,
8020,glacier,seg_train/seg_train/glacier/17063.jpg,
8021,glacier,seg_train/seg_train/glacier/1818.jpg,
8023,glacier,seg_train/seg_train/glacier/17926.jpg,
8025,glacier,seg_train/seg_train/glacier/711.jpg,
8026,glacier,seg_train/seg_train/glacier/17566.jpg,
8027,glacier,seg_train/seg_train/glacier/16942.jpg,
8028,glacier,seg_train/seg_train/glacier/19738.jpg,
8029,glacier,seg_train/seg_train/glacier/2066.jpg,
8031,glacier,seg_train/seg_train/glacier/16771.jpg,
8033,glacier,seg_train/seg_train/glacier/11190.jpg,
8034,glacier,seg_train/seg_train/glacier/8077.jpg,
8036,glacier,seg_train/seg_train/glacier/13181.jpg,
8039,glacier,seg_train/seg_train/glacier/2189.jpg,
8041,glacier,seg_train/seg_train/glacier/4024.jpg,
8042,glacier,seg_train/seg_train/glacier/7191.jpg,
8043,glacier,seg_train/seg_train/glacier/10326.jpg,
8045,glacier,seg_train/seg_train/glacier/10747.jpg,
8046,glacier,seg_train/seg_train/glacier/12387.jpg,
8050,glacier,seg_train/seg_train/glacier/16969.jpg,
8052,glacier,seg_train/seg_train/glacier/8119.jpg,
8053,glacier,seg_train/seg_train/glacier/8138.jpg,
8058,glacier,seg_train/seg_train/glacier/1974.jpg,
